,Subject,Start Date,Start Time,End Time,Description,End Date,Categories,Start DateTime,End DateTime,Time Spent,Time Spent (Minutes),Month,Day
1399,<3,22/4/2024,23:00:00,00:00:00," 
",23/4/2024,Purple category,2024-04-22 23:00:00,2024-04-23 00:00:00,0 days 01:00:00,60.0,April,22
1400,Εργασία,23/4/2024,10:00:00,12:00:00," 
",23/4/2024,Εργασία,2024-04-23 10:00:00,2024-04-23 12:00:00,0 days 02:00:00,120.0,April,23
1401,Break,23/4/2024,12:00:00,13:00:00," 
",23/4/2024,Break,2024-04-23 12:00:00,2024-04-23 13:00:00,0 days 01:00:00,60.0,April,23
1402,Εργασία,23/4/2024,13:15:00,14:00:00," 
",23/4/2024,Εργασία,2024-04-23 13:15:00,2024-04-23 14:00:00,0 days 00:45:00,45.0,April,23
1403,Break,23/4/2024,14:00:00,14:30:00," 
",23/4/2024,Break,2024-04-23 14:00:00,2024-04-23 14:30:00,0 days 00:30:00,30.0,April,23
1404,Εργασία,23/4/2024,14:30:00,17:15:00," 
",23/4/2024,Εργασία,2024-04-23 14:30:00,2024-04-23 17:15:00,0 days 02:45:00,165.0,April,23
1405,Other,23/4/2024,21:30:00,22:00:00," 
",23/4/2024,Other,2024-04-23 21:30:00,2024-04-23 22:00:00,0 days 00:30:00,30.0,April,23
1406,Σπίτι,23/4/2024,20:30:00,21:00:00," 
",23/4/2024,Σπίτι,2024-04-23 20:30:00,2024-04-23 21:00:00,0 days 00:30:00,30.0,April,23
1407,Χαζεύω,23/4/2024,21:00:00,21:30:00," 
",23/4/2024,Χαζεύω,2024-04-23 21:00:00,2024-04-23 21:30:00,0 days 00:30:00,30.0,April,23
1408,Χαζεύω,23/4/2024,22:00:00,22:30:00," 
",23/4/2024,Χαζεύω,2024-04-23 22:00:00,2024-04-23 22:30:00,0 days 00:30:00,30.0,April,23
1409,<3,23/4/2024,22:30:00,23:30:00," 
",23/4/2024,Purple category,2024-04-23 22:30:00,2024-04-23 23:30:00,0 days 01:00:00,60.0,April,23
1410,Εργασία,24/4/2024,08:45:00,10:00:00," 
",24/4/2024,Εργασία,2024-04-24 08:45:00,2024-04-24 10:00:00,0 days 01:15:00,75.0,April,24
1411,Break,24/4/2024,10:00:00,10:30:00," 
",24/4/2024,Break,2024-04-24 10:00:00,2024-04-24 10:30:00,0 days 00:30:00,30.0,April,24
1412,Εργασία,24/4/2024,10:30:00,12:00:00," 
",24/4/2024,Εργασία,2024-04-24 10:30:00,2024-04-24 12:00:00,0 days 01:30:00,90.0,April,24
1413,Break,24/4/2024,12:00:00,13:00:00," 
",24/4/2024,Break,2024-04-24 12:00:00,2024-04-24 13:00:00,0 days 01:00:00,60.0,April,24
1414,Εργασία,24/4/2024,13:00:00,14:00:00," 
",24/4/2024,Εργασία,2024-04-24 13:00:00,2024-04-24 14:00:00,0 days 01:00:00,60.0,April,24
1415,Break,24/4/2024,14:00:00,14:30:00," 
",24/4/2024,Break,2024-04-24 14:00:00,2024-04-24 14:30:00,0 days 00:30:00,30.0,April,24
1416,Εργασία,24/4/2024,14:30:00,15:45:00," 
",24/4/2024,Εργασία,2024-04-24 14:30:00,2024-04-24 15:45:00,0 days 01:15:00,75.0,April,24
1417,Other,24/4/2024,15:45:00,17:30:00," 
",24/4/2024,Other,2024-04-24 15:45:00,2024-04-24 17:30:00,0 days 01:45:00,105.0,April,24
1418,<3,24/4/2024,22:00:00,23:00:00," 
",24/4/2024,Purple category,2024-04-24 22:00:00,2024-04-24 23:00:00,0 days 01:00:00,60.0,April,24
1419,Εργασία,25/4/2024,08:00:00,10:30:00," 
",25/4/2024,Εργασία,2024-04-25 08:00:00,2024-04-25 10:30:00,0 days 02:30:00,150.0,April,25
1420,Break,25/4/2024,10:30:00,11:00:00," 
",25/4/2024,Break,2024-04-25 10:30:00,2024-04-25 11:00:00,0 days 00:30:00,30.0,April,25
1421,Εργασία,25/4/2024,11:00:00,12:00:00," 
",25/4/2024,Εργασία,2024-04-25 11:00:00,2024-04-25 12:00:00,0 days 01:00:00,60.0,April,25
1422,Break,25/4/2024,12:00:00,13:00:00," 
",25/4/2024,Break,2024-04-25 12:00:00,2024-04-25 13:00:00,0 days 01:00:00,60.0,April,25
1423,Εργασία,25/4/2024,13:00:00,14:00:00," 
",25/4/2024,Εργασία,2024-04-25 13:00:00,2024-04-25 14:00:00,0 days 01:00:00,60.0,April,25
1424,Break,25/4/2024,14:00:00,14:30:00," 
",25/4/2024,Break,2024-04-25 14:00:00,2024-04-25 14:30:00,0 days 00:30:00,30.0,April,25
1425,Εργασία,25/4/2024,14:30:00,16:15:00," 
",25/4/2024,Εργασία,2024-04-25 14:30:00,2024-04-25 16:15:00,0 days 01:45:00,105.0,April,25
1426,Οικογένεια,26/4/2024,14:15:00,14:30:00," 
",26/4/2024,Οικογένεια,2024-04-26 14:15:00,2024-04-26 14:30:00,0 days 00:15:00,15.0,April,26
1427,Εργασία,26/4/2024,09:00:00,10:30:00," 
",26/4/2024,Εργασία,2024-04-26 09:00:00,2024-04-26 10:30:00,0 days 01:30:00,90.0,April,26
1428,Break,26/4/2024,10:30:00,11:00:00," 
",26/4/2024,Break,2024-04-26 10:30:00,2024-04-26 11:00:00,0 days 00:30:00,30.0,April,26
1429,Εργασία,26/4/2024,11:00:00,12:00:00," 
",26/4/2024,Εργασία,2024-04-26 11:00:00,2024-04-26 12:00:00,0 days 01:00:00,60.0,April,26
1430,Εργασία,26/4/2024,13:00:00,14:15:00," 
",26/4/2024,Εργασία,2024-04-26 13:00:00,2024-04-26 14:15:00,0 days 01:15:00,75.0,April,26
1431,Εργασία,26/4/2024,14:30:00,16:00:00," 
",26/4/2024,Εργασία,2024-04-26 14:30:00,2024-04-26 16:00:00,0 days 01:30:00,90.0,April,26
1432,Εργασία,29/4/2024,09:15:00,10:45:00," 
",29/4/2024,Εργασία,2024-04-29 09:15:00,2024-04-29 10:45:00,0 days 01:30:00,90.0,April,29
1433,Εργασία,29/4/2024,11:00:00,13:00:00," 
",29/4/2024,Εργασία,2024-04-29 11:00:00,2024-04-29 13:00:00,0 days 02:00:00,120.0,April,29
1434,Εργασία,29/4/2024,13:00:00,14:15:00," 
",29/4/2024,Εργασία,2024-04-29 13:00:00,2024-04-29 14:15:00,0 days 01:15:00,75.0,April,29
1435,Break,29/4/2024,14:15:00,14:45:00," 
",29/4/2024,Break,2024-04-29 14:15:00,2024-04-29 14:45:00,0 days 00:30:00,30.0,April,29
1436,Εργασία,29/4/2024,15:15:00,17:00:00," 
",29/4/2024,Εργασία,2024-04-29 15:15:00,2024-04-29 17:00:00,0 days 01:45:00,105.0,April,29
1437,Οικογένεια,29/4/2024,18:15:00,20:00:00," 
",29/4/2024,Οικογένεια,2024-04-29 18:15:00,2024-04-29 20:00:00,0 days 01:45:00,105.0,April,29
1438,Χαζεύω,29/4/2024,22:00:00,22:30:00," 
",29/4/2024,Χαζεύω,2024-04-29 22:00:00,2024-04-29 22:30:00,0 days 00:30:00,30.0,April,29
1439,<3,29/4/2024,22:30:00,23:30:00," 
",29/4/2024,Purple category,2024-04-29 22:30:00,2024-04-29 23:30:00,0 days 01:00:00,60.0,April,29
1440,Ύπνος,29/4/2024,23:30:00,08:00:00," 
",30/4/2024,Ύπνος,2024-04-29 23:30:00,2024-04-30 08:00:00,0 days 08:30:00,510.0,April,29
1441,Οικογένεια,30/4/2024,16:00:00,22:00:00," 
",30/4/2024,Οικογένεια,2024-04-30 16:00:00,2024-04-30 22:00:00,0 days 06:00:00,360.0,April,30
1442,<3,1/5/2024,00:00:00,01:00:00," 
",1/5/2024,Purple category,2024-05-01 00:00:00,2024-05-01 01:00:00,0 days 01:00:00,60.0,May,1
1443,Ύπνος,1/5/2024,01:00:00,10:00:00," 
",1/5/2024,Ύπνος,2024-05-01 01:00:00,2024-05-01 10:00:00,0 days 09:00:00,540.0,May,1
1444,Ύπνος,2/5/2024,00:30:00,08:00:00," 
",2/5/2024,Ύπνος,2024-05-02 00:30:00,2024-05-02 08:00:00,0 days 07:30:00,450.0,May,2
1445,Εργασία,2/5/2024,08:30:00,11:00:00," 
",2/5/2024,Εργασία,2024-05-02 08:30:00,2024-05-02 11:00:00,0 days 02:30:00,150.0,May,2
1446,Εργασία,2/5/2024,14:30:00,17:15:00," 
",2/5/2024,Εργασία,2024-05-02 14:30:00,2024-05-02 17:15:00,0 days 02:45:00,165.0,May,2
1447,Ύπνος,3/5/2024,00:15:00,08:30:00," 
",3/5/2024,Ύπνος,2024-05-03 00:15:00,2024-05-03 08:30:00,0 days 08:15:00,495.0,May,3
1448,Other,3/5/2024,08:30:00,09:00:00," 
",3/5/2024,Other,2024-05-03 08:30:00,2024-05-03 09:00:00,0 days 00:30:00,30.0,May,3
1449,Εργασία,3/5/2024,09:00:00,10:30:00," 
",3/5/2024,Εργασία,2024-05-03 09:00:00,2024-05-03 10:30:00,0 days 01:30:00,90.0,May,3
1450,Εργασία,3/5/2024,11:30:00,13:45:00," 
",3/5/2024,Εργασία,2024-05-03 11:30:00,2024-05-03 13:45:00,0 days 02:15:00,135.0,May,3
1451,Break,3/5/2024,14:00:00,14:15:00," 
",3/5/2024,Break,2024-05-03 14:00:00,2024-05-03 14:15:00,0 days 00:15:00,15.0,May,3
1452,Εργασία,3/5/2024,14:15:00,17:00:00," 
",3/5/2024,Εργασία,2024-05-03 14:15:00,2024-05-03 17:00:00,0 days 02:45:00,165.0,May,3
1453,Οικογένεια,3/5/2024,17:45:00,21:00:00," 
",3/5/2024,Οικογένεια,2024-05-03 17:45:00,2024-05-03 21:00:00,0 days 03:15:00,195.0,May,3
1454,Other,3/5/2024,17:00:00,17:15:00," 
",3/5/2024,Other,2024-05-03 17:00:00,2024-05-03 17:15:00,0 days 00:15:00,15.0,May,3
1455,Εργασία,6/5/2024,10:00:00,12:00:00," 
",6/5/2024,Εργασία,2024-05-06 10:00:00,2024-05-06 12:00:00,0 days 02:00:00,120.0,May,6
1456,Εργασία,6/5/2024,13:00:00,14:30:00," 
",6/5/2024,Εργασία,2024-05-06 13:00:00,2024-05-06 14:30:00,0 days 01:30:00,90.0,May,6
1457,Εργασία,6/5/2024,14:30:00,16:45:00," 
",6/5/2024,Εργασία,2024-05-06 14:30:00,2024-05-06 16:45:00,0 days 02:15:00,135.0,May,6
1458,Οικογένεια,6/5/2024,16:45:00,17:30:00," 
",6/5/2024,Οικογένεια,2024-05-06 16:45:00,2024-05-06 17:30:00,0 days 00:45:00,45.0,May,6
1459,Other,6/5/2024,17:30:00,18:00:00," 
",6/5/2024,Other,2024-05-06 17:30:00,2024-05-06 18:00:00,0 days 00:30:00,30.0,May,6
1460,Ύπνος,6/5/2024,18:00:00,18:30:00," 
",6/5/2024,Ύπνος,2024-05-06 18:00:00,2024-05-06 18:30:00,0 days 00:30:00,30.0,May,6
1461,Χαζεύω,6/5/2024,21:15:00,21:45:00," 
",6/5/2024,Χαζεύω,2024-05-06 21:15:00,2024-05-06 21:45:00,0 days 00:30:00,30.0,May,6
1462,Other,7/5/2024,08:00:00,08:30:00," 
",7/5/2024,Other,2024-05-07 08:00:00,2024-05-07 08:30:00,0 days 00:30:00,30.0,May,7
1463,Εργασία,7/5/2024,10:00:00,11:00:00," 
",7/5/2024,Εργασία,2024-05-07 10:00:00,2024-05-07 11:00:00,0 days 01:00:00,60.0,May,7
1464,Εργασία,7/5/2024,11:00:00,12:00:00," 
",7/5/2024,Εργασία,2024-05-07 11:00:00,2024-05-07 12:00:00,0 days 01:00:00,60.0,May,7
1465,Break,7/5/2024,12:00:00,13:00:00," 
",7/5/2024,Break,2024-05-07 12:00:00,2024-05-07 13:00:00,0 days 01:00:00,60.0,May,7
1466,Εργασία,7/5/2024,13:00:00,15:30:00," 
",7/5/2024,Εργασία,2024-05-07 13:00:00,2024-05-07 15:30:00,0 days 02:30:00,150.0,May,7
1467,Other,7/5/2024,16:45:00,17:00:00," 
",7/5/2024,Other,2024-05-07 16:45:00,2024-05-07 17:00:00,0 days 00:15:00,15.0,May,7
1468,Χαζεύω,7/5/2024,21:30:00,22:00:00," 
",7/5/2024,Χαζεύω,2024-05-07 21:30:00,2024-05-07 22:00:00,0 days 00:30:00,30.0,May,7
1469,<3,7/5/2024,22:15:00,22:30:00," 
",7/5/2024,Purple category,2024-05-07 22:15:00,2024-05-07 22:30:00,0 days 00:15:00,15.0,May,7
1471,Εργασία,8/5/2024,09:00:00,10:30:00," 
",8/5/2024,Εργασία,2024-05-08 09:00:00,2024-05-08 10:30:00,0 days 01:30:00,90.0,May,8
1472,Break,8/5/2024,10:30:00,11:00:00," 
",8/5/2024,Break,2024-05-08 10:30:00,2024-05-08 11:00:00,0 days 00:30:00,30.0,May,8
1473,Break,8/5/2024,12:00:00,13:15:00," 
",8/5/2024,Break,2024-05-08 12:00:00,2024-05-08 13:15:00,0 days 01:15:00,75.0,May,8
1474,Εργασία,8/5/2024,14:30:00,17:00:00," 
",8/5/2024,Εργασία,2024-05-08 14:30:00,2024-05-08 17:00:00,0 days 02:30:00,150.0,May,8
1475,<3,8/5/2024,22:00:00,00:00:00," 
",9/5/2024,Purple category,2024-05-08 22:00:00,2024-05-09 00:00:00,0 days 02:00:00,120.0,May,8
1476,<3,9/5/2024,09:00:00,23:00:00," 
",9/5/2024,Purple category,2024-05-09 09:00:00,2024-05-09 23:00:00,0 days 14:00:00,840.0,May,9
1477,Other,13/5/2024,07:45:00,08:15:00," 
",13/5/2024,Other,2024-05-13 07:45:00,2024-05-13 08:15:00,0 days 00:30:00,30.0,May,13
1479,Εργασία,13/5/2024,09:15:00,10:30:00," 
",13/5/2024,Εργασία,2024-05-13 09:15:00,2024-05-13 10:30:00,0 days 01:15:00,75.0,May,13
1480,Break,13/5/2024,12:00:00,13:00:00," 
",13/5/2024,Break,2024-05-13 12:00:00,2024-05-13 13:00:00,0 days 01:00:00,60.0,May,13
1481,Εργασία,13/5/2024,13:00:00,14:00:00," 
",13/5/2024,Εργασία,2024-05-13 13:00:00,2024-05-13 14:00:00,0 days 01:00:00,60.0,May,13
1482,Break,13/5/2024,14:00:00,14:30:00," 
",13/5/2024,Break,2024-05-13 14:00:00,2024-05-13 14:30:00,0 days 00:30:00,30.0,May,13
1483,Εργασία,13/5/2024,14:30:00,17:30:00," 
",13/5/2024,Εργασία,2024-05-13 14:30:00,2024-05-13 17:30:00,0 days 03:00:00,180.0,May,13
1484,Other,13/5/2024,18:00:00,18:30:00," 
",13/5/2024,Other,2024-05-13 18:00:00,2024-05-13 18:30:00,0 days 00:30:00,30.0,May,13
1485,Σπίτι,13/5/2024,18:30:00,19:00:00," 
",13/5/2024,Σπίτι,2024-05-13 18:30:00,2024-05-13 19:00:00,0 days 00:30:00,30.0,May,13
1486,Χαζεύω,13/5/2024,21:30:00,22:00:00," 
",13/5/2024,Χαζεύω,2024-05-13 21:30:00,2024-05-13 22:00:00,0 days 00:30:00,30.0,May,13
1487,<3,13/5/2024,21:00:00,21:30:00," 
",13/5/2024,Purple category,2024-05-13 21:00:00,2024-05-13 21:30:00,0 days 00:30:00,30.0,May,13
1488,Εργασία,14/5/2024,09:00:00,12:00:00," 
",14/5/2024,Εργασία,2024-05-14 09:00:00,2024-05-14 12:00:00,0 days 03:00:00,180.0,May,14
1489,Break,14/5/2024,12:00:00,13:00:00," 
",14/5/2024,Break,2024-05-14 12:00:00,2024-05-14 13:00:00,0 days 01:00:00,60.0,May,14
1490,Εργασία,14/5/2024,13:00:00,17:00:00," 
",14/5/2024,Εργασία,2024-05-14 13:00:00,2024-05-14 17:00:00,0 days 04:00:00,240.0,May,14
1491,Other,14/5/2024,17:00:00,17:15:00," 
",14/5/2024,Other,2024-05-14 17:00:00,2024-05-14 17:15:00,0 days 00:15:00,15.0,May,14
1492,Σπίτι,14/5/2024,20:00:00,22:30:00," 
",14/5/2024,Σπίτι,2024-05-14 20:00:00,2024-05-14 22:30:00,0 days 02:30:00,150.0,May,14
1493,Other,15/5/2024,06:30:00,07:45:00," 
",15/5/2024,Other,2024-05-15 06:30:00,2024-05-15 07:45:00,0 days 01:15:00,75.0,May,15
1495,Εργασία,15/5/2024,08:15:00,12:00:00," 
",15/5/2024,Εργασία,2024-05-15 08:15:00,2024-05-15 12:00:00,0 days 03:45:00,225.0,May,15
1496,Break,15/5/2024,12:00:00,12:15:00," 
",15/5/2024,Break,2024-05-15 12:00:00,2024-05-15 12:15:00,0 days 00:15:00,15.0,May,15
1497,Εργασία,15/5/2024,12:15:00,14:00:00," 
",15/5/2024,Εργασία,2024-05-15 12:15:00,2024-05-15 14:00:00,0 days 01:45:00,105.0,May,15
1498,Break,15/5/2024,14:00:00,14:15:00," 
",15/5/2024,Break,2024-05-15 14:00:00,2024-05-15 14:15:00,0 days 00:15:00,15.0,May,15
1499,Εργασία,15/5/2024,14:15:00,15:00:00," 
",15/5/2024,Εργασία,2024-05-15 14:15:00,2024-05-15 15:00:00,0 days 00:45:00,45.0,May,15
1500,Ύπνος,15/5/2024,21:00:00,22:00:00," 
",15/5/2024,Ύπνος,2024-05-15 21:00:00,2024-05-15 22:00:00,0 days 01:00:00,60.0,May,15
1501,<3,15/5/2024,22:00:00,23:00:00," 
",15/5/2024,Purple category,2024-05-15 22:00:00,2024-05-15 23:00:00,0 days 01:00:00,60.0,May,15
1502,Other,16/5/2024,07:00:00,07:30:00," 
",16/5/2024,Other,2024-05-16 07:00:00,2024-05-16 07:30:00,0 days 00:30:00,30.0,May,16
1504,Εργασία,16/5/2024,08:00:00,10:30:00," 
",16/5/2024,Εργασία,2024-05-16 08:00:00,2024-05-16 10:30:00,0 days 02:30:00,150.0,May,16
1505,Break,16/5/2024,10:30:00,11:00:00," 
",16/5/2024,Break,2024-05-16 10:30:00,2024-05-16 11:00:00,0 days 00:30:00,30.0,May,16
1506,Εργασία,16/5/2024,11:00:00,12:00:00," 
",16/5/2024,Εργασία,2024-05-16 11:00:00,2024-05-16 12:00:00,0 days 01:00:00,60.0,May,16
1507,Break,16/5/2024,12:00:00,13:00:00," 
",16/5/2024,Break,2024-05-16 12:00:00,2024-05-16 13:00:00,0 days 01:00:00,60.0,May,16
1508,Εργασία,16/5/2024,13:00:00,14:00:00," 
",16/5/2024,Εργασία,2024-05-16 13:00:00,2024-05-16 14:00:00,0 days 01:00:00,60.0,May,16
1509,Break,16/5/2024,14:00:00,14:30:00," 
",16/5/2024,Break,2024-05-16 14:00:00,2024-05-16 14:30:00,0 days 00:30:00,30.0,May,16
1510,Εργασία,16/5/2024,14:30:00,17:30:00," 
",16/5/2024,Εργασία,2024-05-16 14:30:00,2024-05-16 17:30:00,0 days 03:00:00,180.0,May,16
1511,Εργασία,17/5/2024,07:00:00,13:00:00," 
",17/5/2024,Εργασία,2024-05-17 07:00:00,2024-05-17 13:00:00,0 days 06:00:00,360.0,May,17
1512,Εργασία,17/5/2024,13:00:00,14:00:00," 
",17/5/2024,Εργασία,2024-05-17 13:00:00,2024-05-17 14:00:00,0 days 01:00:00,60.0,May,17
1513,Εργασία,17/5/2024,15:00:00,16:00:00," 
",17/5/2024,Εργασία,2024-05-17 15:00:00,2024-05-17 16:00:00,0 days 01:00:00,60.0,May,17
1514,Other,17/5/2024,14:00:00,14:30:00," 
",17/5/2024,Other,2024-05-17 14:00:00,2024-05-17 14:30:00,0 days 00:30:00,30.0,May,17
1515,Χαζεύω,20/5/2024,20:30:00,22:00:00," 
",20/5/2024,Χαζεύω,2024-05-20 20:30:00,2024-05-20 22:00:00,0 days 01:30:00,90.0,May,20
1516,<3,20/5/2024,22:00:00,22:15:00," 
",20/5/2024,Purple category,2024-05-20 22:00:00,2024-05-20 22:15:00,0 days 00:15:00,15.0,May,20
1517,Ύπνος,20/5/2024,23:45:00,08:00:00," 
",21/5/2024,Ύπνος,2024-05-20 23:45:00,2024-05-21 08:00:00,0 days 08:15:00,495.0,May,20
1518,Other,21/5/2024,08:15:00,09:15:00," 
",21/5/2024,Other,2024-05-21 08:15:00,2024-05-21 09:15:00,0 days 01:00:00,60.0,May,21
1519,Εργασία,21/5/2024,09:30:00,11:00:00," 
",21/5/2024,Εργασία,2024-05-21 09:30:00,2024-05-21 11:00:00,0 days 01:30:00,90.0,May,21
1520,Εργασία,21/5/2024,11:00:00,12:00:00," 
",21/5/2024,Εργασία,2024-05-21 11:00:00,2024-05-21 12:00:00,0 days 01:00:00,60.0,May,21
1521,Break,21/5/2024,12:00:00,13:00:00," 
",21/5/2024,Break,2024-05-21 12:00:00,2024-05-21 13:00:00,0 days 01:00:00,60.0,May,21
1522,Εργασία,21/5/2024,13:00:00,14:00:00," 
",21/5/2024,Εργασία,2024-05-21 13:00:00,2024-05-21 14:00:00,0 days 01:00:00,60.0,May,21
1523,Break,21/5/2024,14:00:00,14:30:00," 
",21/5/2024,Break,2024-05-21 14:00:00,2024-05-21 14:30:00,0 days 00:30:00,30.0,May,21
1524,Εργασία,21/5/2024,14:30:00,17:30:00," 
",21/5/2024,Εργασία,2024-05-21 14:30:00,2024-05-21 17:30:00,0 days 03:00:00,180.0,May,21
1525,Οικογένεια,21/5/2024,17:30:00,18:00:00," 
",21/5/2024,Οικογένεια,2024-05-21 17:30:00,2024-05-21 18:00:00,0 days 00:30:00,30.0,May,21
1526,Other,21/5/2024,18:00:00,18:30:00," 
",21/5/2024,Other,2024-05-21 18:00:00,2024-05-21 18:30:00,0 days 00:30:00,30.0,May,21
1527,Exercise,21/5/2024,22:00:00,22:30:00," 
",21/5/2024,Exercise,2024-05-21 22:00:00,2024-05-21 22:30:00,0 days 00:30:00,30.0,May,21
1528,Σπίτι,21/5/2024,19:00:00,20:00:00," 
",21/5/2024,Σπίτι,2024-05-21 19:00:00,2024-05-21 20:00:00,0 days 01:00:00,60.0,May,21
1529,Χαζεύω,21/5/2024,23:00:00,23:30:00," 
",21/5/2024,Χαζεύω,2024-05-21 23:00:00,2024-05-21 23:30:00,0 days 00:30:00,30.0,May,21
1530,Other,22/5/2024,08:00:00,08:30:00," 
",22/5/2024,Other,2024-05-22 08:00:00,2024-05-22 08:30:00,0 days 00:30:00,30.0,May,22
1531,Εργασία,22/5/2024,09:30:00,11:00:00," 
",22/5/2024,Εργασία,2024-05-22 09:30:00,2024-05-22 11:00:00,0 days 01:30:00,90.0,May,22
1532,Εργασία,22/5/2024,11:00:00,12:00:00," 
",22/5/2024,Εργασία,2024-05-22 11:00:00,2024-05-22 12:00:00,0 days 01:00:00,60.0,May,22
1533,Break,22/5/2024,12:00:00,13:00:00," 
",22/5/2024,Break,2024-05-22 12:00:00,2024-05-22 13:00:00,0 days 01:00:00,60.0,May,22
1534,Εργασία,22/5/2024,13:00:00,14:00:00," 
",22/5/2024,Εργασία,2024-05-22 13:00:00,2024-05-22 14:00:00,0 days 01:00:00,60.0,May,22
1535,Break,22/5/2024,14:00:00,14:30:00," 
",22/5/2024,Break,2024-05-22 14:00:00,2024-05-22 14:30:00,0 days 00:30:00,30.0,May,22
1536,Εργασία,22/5/2024,14:30:00,17:30:00," 
",22/5/2024,Εργασία,2024-05-22 14:30:00,2024-05-22 17:30:00,0 days 03:00:00,180.0,May,22
1537,Other,22/5/2024,18:30:00,18:45:00," 
",22/5/2024,Other,2024-05-22 18:30:00,2024-05-22 18:45:00,0 days 00:15:00,15.0,May,22
1538,Σπίτι,22/5/2024,18:45:00,19:30:00," 
",22/5/2024,Σπίτι,2024-05-22 18:45:00,2024-05-22 19:30:00,0 days 00:45:00,45.0,May,22
1539,Χαζεύω,22/5/2024,19:30:00,20:00:00," 
",22/5/2024,Χαζεύω,2024-05-22 19:30:00,2024-05-22 20:00:00,0 days 00:30:00,30.0,May,22
1540,Ύπνος,22/5/2024,20:00:00,20:45:00," 
",22/5/2024,Ύπνος,2024-05-22 20:00:00,2024-05-22 20:45:00,0 days 00:45:00,45.0,May,22
1541,<3,22/5/2024,21:15:00,23:00:00," 
",22/5/2024,Purple category,2024-05-22 21:15:00,2024-05-22 23:00:00,0 days 01:45:00,105.0,May,22
1542,Other,23/5/2024,08:30:00,09:30:00," 
",23/5/2024,Other,2024-05-23 08:30:00,2024-05-23 09:30:00,0 days 01:00:00,60.0,May,23
1544,Εργασία,23/5/2024,10:00:00,12:30:00," 
",23/5/2024,Εργασία,2024-05-23 10:00:00,2024-05-23 12:30:00,0 days 02:30:00,150.0,May,23
1545,Break,23/5/2024,12:30:00,13:00:00," 
",23/5/2024,Break,2024-05-23 12:30:00,2024-05-23 13:00:00,0 days 00:30:00,30.0,May,23
1546,Εργασία,23/5/2024,13:00:00,14:00:00," 
",23/5/2024,Εργασία,2024-05-23 13:00:00,2024-05-23 14:00:00,0 days 01:00:00,60.0,May,23
1547,Break,23/5/2024,14:00:00,14:30:00," 
",23/5/2024,Break,2024-05-23 14:00:00,2024-05-23 14:30:00,0 days 00:30:00,30.0,May,23
1548,Εργασία,23/5/2024,14:30:00,19:00:00," 
",23/5/2024,Εργασία,2024-05-23 14:30:00,2024-05-23 19:00:00,0 days 04:30:00,270.0,May,23
1549,Χαζεύω,23/5/2024,20:45:00,22:00:00," 
",23/5/2024,Χαζεύω,2024-05-23 20:45:00,2024-05-23 22:00:00,0 days 01:15:00,75.0,May,23
1550,<3,23/5/2024,22:00:00,23:00:00," 
",23/5/2024,Purple category,2024-05-23 22:00:00,2024-05-23 23:00:00,0 days 01:00:00,60.0,May,23
1552,Εργασία,24/5/2024,09:30:00,10:45:00," 
",24/5/2024,Εργασία,2024-05-24 09:30:00,2024-05-24 10:45:00,0 days 01:15:00,75.0,May,24
1553,Εργασία,24/5/2024,11:00:00,12:00:00," 
",24/5/2024,Εργασία,2024-05-24 11:00:00,2024-05-24 12:00:00,0 days 01:00:00,60.0,May,24
1554,Break,24/5/2024,12:00:00,13:00:00," 
",24/5/2024,Break,2024-05-24 12:00:00,2024-05-24 13:00:00,0 days 01:00:00,60.0,May,24
1555,Εργασία,24/5/2024,13:00:00,14:00:00," 
",24/5/2024,Εργασία,2024-05-24 13:00:00,2024-05-24 14:00:00,0 days 01:00:00,60.0,May,24
1556,Break,24/5/2024,14:00:00,14:30:00," 
",24/5/2024,Break,2024-05-24 14:00:00,2024-05-24 14:30:00,0 days 00:30:00,30.0,May,24
1557,Εργασία,24/5/2024,14:30:00,15:45:00," 
",24/5/2024,Εργασία,2024-05-24 14:30:00,2024-05-24 15:45:00,0 days 01:15:00,75.0,May,24
1558,<3,24/5/2024,20:30:00,20:45:00," 
",24/5/2024,Purple category,2024-05-24 20:30:00,2024-05-24 20:45:00,0 days 00:15:00,15.0,May,24
1559,Εργασία,27/5/2024,11:00:00,12:30:00," 
",27/5/2024,Εργασία,2024-05-27 11:00:00,2024-05-27 12:30:00,0 days 01:30:00,90.0,May,27
1560,Εργασία,27/5/2024,12:45:00,14:00:00," 
",27/5/2024,Εργασία,2024-05-27 12:45:00,2024-05-27 14:00:00,0 days 01:15:00,75.0,May,27
1561,Break,27/5/2024,14:00:00,14:15:00," 
",27/5/2024,Break,2024-05-27 14:00:00,2024-05-27 14:15:00,0 days 00:15:00,15.0,May,27
1562,Εργασία,27/5/2024,14:15:00,17:00:00," 
",27/5/2024,Εργασία,2024-05-27 14:15:00,2024-05-27 17:00:00,0 days 02:45:00,165.0,May,27
1563,Οικογένεια,27/5/2024,17:00:00,17:45:00," 
",27/5/2024,Οικογένεια,2024-05-27 17:00:00,2024-05-27 17:45:00,0 days 00:45:00,45.0,May,27
1564,Other,27/5/2024,18:00:00,18:30:00," 
",27/5/2024,Other,2024-05-27 18:00:00,2024-05-27 18:30:00,0 days 00:30:00,30.0,May,27
1565,Σπίτι,27/5/2024,18:30:00,19:00:00," 
",27/5/2024,Σπίτι,2024-05-27 18:30:00,2024-05-27 19:00:00,0 days 00:30:00,30.0,May,27
